account_id,customer_id,account_type,branch_name,balance,account_status
101245,1245,Salary,Nanded Branch,57815,Active
101246,1246,Savings,Aurangabad Main,67002,Inactive
101247,1247,Current,Latur Branch,76189,Active
101248,1248,Salary,Solapur Main,85376,Active
101249,1249,Savings,Mumbai Main,94563,Active
101250,1250,Current,Pune Central,103750,Active
101251,1251,Salary,Nashik City,112937,Active
101252,1252,Savings,Nagpur Main,122124,Active
101253,1253,Current,Nanded Branch,131311,Active
101254,1254,Salary,Aurangabad Main,140498,Active
101255,1255,Savings,Latur Branch,149685,Active
101256,1256,Current,Solapur Main,158872,Active
101257,1257,Salary,Mumbai Main,168059,Active
101258,1258,Savings,Pune Central,177246,Active
101259,1259,Current,Nashik City,186433,Active
101260,1260,Salary,Nagpur Main,195620,Active
101261,1261,Savings,Nanded Branch,204807,Blocked
101262,1262,Current,Aurangabad Main,213994,Active
101263,1263,Salary,Latur Branch,223181,Active
101264,1264,Savings,Solapur Main,232368,Active
101265,1265,Current,Mumbai Main,241555,Active
101266,1266,Salary,Pune Central,250742,Active
101267,1267,Savings,Nashik City,259929,Active
101268,1268,Current,Nagpur Main,269116,Active
101269,1269,Salary,Nanded Branch,278303,Active
101270,1270,Savings,Aurangabad Main,287490,Active
101271,1271,Current,Latur Branch,296677,Active
101272,1272,Salary,Solapur Main,305864,Active
101273,1273,Savings,Mumbai Main,315051,Active
101274,1274,Current,Pune Central,324238,Active
101275,1275,Salary,Nashik City,333425,Active
101276,1276,Savings,Nagpur Main,342612,Inactive
101277,1277,Current,Nanded Branch,351799,Active
101278,1278,Salary,Aurangabad Main,360986,Active
101279,1279,Savings,Latur Branch,370173,Active
101280,1280,Current,Solapur Main,379360,Active
101281,1281,Salary,Mumbai Main,388547,Blocked
101282,1282,Savings,Pune Central,397734,Active
101283,1283,Current,Nashik City,406921,Active
101284,1284,Salary,Nagpur Main,416108,Active
101285,1285,Savings,Nanded Branch,425295,Active
101286,1286,Current,Aurangabad Main,434482,Active
101287,1287,Salary,Latur Branch,443669,Active
101288,1288,Savings,Solapur Main,452856,Active
101289,1289,Current,Mumbai Main,462043,Active
101290,1290,Salary,Pune Central,471230,Active
101291,1291,Savings,Nashik City,480417,Inactive
101292,1292,Current,Nagpur Main,489604,Active
101293,1293,Salary,Nanded Branch,498791,Active
101294,1294,Savings,Aurangabad Main,12978,Active
101295,1295,Current,Latur Branch,22165,Active
101296,1296,Salary,Solapur Main,31352,Active
101297,1297,Savings,Mumbai Main,40539,Active
101298,1298,Current,Pune Central,49726,Active
101299,1299,Salary,Nashik City,58913,Active
101300,1300,Savings,Nagpur Main,68100,Active
101301,1301,Current,Nanded Branch,77287,Blocked
101302,1302,Salary,Aurangabad Main,86474,Active
101303,1303,Savings,Latur Branch,95661,Active
101304,1304,Current,Solapur Main,104848,Active
101305,1305,Salary,Mumbai Main,114035,Active
101306,1306,Savings,Pune Central,123222,Inactive
101307,1307,Current,Nashik City,132409,Active
101308,1308,Salary,Nagpur Main,141596,Active
101309,1309,Savings,Nanded Branch,150783,Active
101310,1310,Current,Aurangabad Main,159970,Active
101311,1311,Salary,Latur Branch,169157,Active
101312,1312,Savings,Solapur Main,178344,Active
101313,1313,Current,Mumbai Main,187531,Active
101314,1314,Salary,Pune Central,196718,Active
101315,1315,Savings,Nashik City,205905,Active
101316,1316,Current,Nagpur Main,215092,Active
101317,1317,Salary,Nanded Branch,224279,Active
101318,1318,Savings,Aurangabad Main,233466,Active
101319,1319,Current,Latur Branch,242653,Active
101320,1320,Salary,Solapur Main,251840,Active
101321,1321,Savings,Mumbai Main,261027,Blocked
101322,1322,Current,Pune Central,270214,Active
101323,1323,Salary,Nashik City,279401,Active
101324,1324,Savings,Nagpur Main,288588,Active
101325,1325,Current,Nanded Branch,297775,Active
101326,1326,Salary,Aurangabad Main,306962,Active
101327,1327,Savings,Latur Branch,316149,Active
101328,1328,Current,Solapur Main,325336,Active
101329,1329,Salary,Mumbai Main,334523,Active
101330,1330,Savings,Pune Central,343710,Active
101331,1331,Current,Nashik City,352897,Active
101332,1332,Salary,Nagpur Main,362084,Active
101333,1333,Savings,Nanded Branch,371271,Active
101334,1334,Current,Aurangabad Main,380458,Active
101335,1335,Salary,Latur Branch,389645,Active
101336,1336,Savings,Solapur Main,398832,Inactive
101337,1337,Current,Mumbai Main,408019,Active
101338,1338,Salary,Pune Central,417206,Active
101339,1339,Savings,Nashik City,426393,Active
101340,1340,Current,Nagpur Main,435580,Active
101341,1341,Salary,Nanded Branch,444767,Blocked
101342,1342,Savings,Aurangabad Main,453954,Active
101343,1343,Current,Latur Branch,463141,Active
101344,1344,Salary,Solapur Main,472328,Active
101345,1345,Savings,Mumbai Main,481515,Active
101346,1346,Current,Pune Central,490702,Active
101347,1347,Salary,Nashik City,499889,Active
101348,1348,Savings,Nagpur Main,14076,Active
101349,1349,Current,Nanded Branch,23263,Active
101350,1350,Salary,Aurangabad Main,32450,Active
101351,1351,Savings,Latur Branch,41637,Inactive
101352,1352,Current,Solapur Main,50824,Active
101353,1353,Salary,Mumbai Main,60011,Active
101354,1354,Savings,Pune Central,69198,Active
101355,1355,Current,Nashik City,78385,Active
101356,1356,Salary,Nagpur Main,87572,Active
101357,1357,Savings,Nanded Branch,96759,Active
101358,1358,Current,Aurangabad Main,105946,Active
101359,1359,Salary,Latur Branch,115133,Active
101360,1360,Savings,Solapur Main,124320,Active
101361,1361,Current,Mumbai Main,133507,Blocked
101362,1362,Salary,Pune Central,142694,Active
101363,1363,Savings,Nashik City,151881,Active
101364,1364,Current,Nagpur Main,161068,Active
101365,1365,Salary,Nanded Branch,170255,Active
101366,1366,Savings,Aurangabad Main,179442,Inactive
101367,1367,Current,Latur Branch,188629,Active
101368,1368,Salary,Solapur Main,197816,Active
101369,1369,Savings,Mumbai Main,207003,Active
101370,1370,Current,Pune Central,216190,Active
101371,1371,Salary,Nashik City,225377,Active
101372,1372,Savings,Nagpur Main,234564,Active
101373,1373,Current,Nanded Branch,243751,Active
101374,1374,Salary,Aurangabad Main,252938,Active
101375,1375,Savings,Latur Branch,262125,Active
101376,1376,Current,Solapur Main,271312,Active
101377,1377,Salary,Mumbai Main,280499,Active
101378,1378,Savings,Pune Central,289686,Active
101379,1379,Current,Nashik City,298873,Active
101380,1380,Salary,Nagpur Main,308060,Active
101381,1381,Savings,Nanded Branch,317247,Blocked
101382,1382,Current,Aurangabad Main,326434,Active
101383,1383,Salary,Latur Branch,335621,Active
101384,1384,Savings,Solapur Main,344808,Active
101385,1385,Current,Mumbai Main,353995,Active
101386,1386,Salary,Pune Central,363182,Active
101387,1387,Savings,Nashik City,372369,Active
101388,1388,Current,Nagpur Main,381556,Active
101389,1389,Salary,Nanded Branch,390743,Active
101390,1390,Savings,Aurangabad Main,399930,Active
101391,1391,Current,Latur Branch,409117,Active
101392,1392,Salary,Solapur Main,418304,Active
101393,1393,Savings,Mumbai Main,427491,Active
101394,1394,Current,Pune Central,436678,Active
101395,1395,Salary,Nashik City,445865,Active
101396,1396,Savings,Nagpur Main,455052,Inactive
101397,1397,Current,Nanded Branch,464239,Active
101398,1398,Salary,Aurangabad Main,473426,Active
101399,1399,Savings,Latur Branch,482613,Active
101400,1400,Current,Solapur Main,491800,Active
101401,1401,Salary,Mumbai Main,5987,Blocked
101402,1402,Savings,Pune Central,15174,Active
101403,1403,Current,Nashik City,24361,Active
101404,1404,Salary,Nagpur Main,33548,Active
101405,1405,Savings,Nanded Branch,42735,Active
101406,1406,Current,Aurangabad Main,51922,Active
101407,1407,Salary,Latur Branch,61109,Active
101408,1408,Savings,Solapur Main,70296,Active
101409,1409,Current,Mumbai Main,79483,Active
101410,1410,Salary,Pune Central,88670,Active
101411,1411,Savings,Nashik City,97857,Inactive
101412,1412,Current,Nagpur Main,107044,Active
101413,1413,Salary,Nanded Branch,116231,Active
101414,1414,Savings,Aurangabad Main,125418,Active
101415,1415,Current,Latur Branch,134605,Active
101416,1416,Salary,Solapur Main,143792,Active
101417,1417,Savings,Mumbai Main,152979,Active
101418,1418,Current,Pune Central,162166,Active
101419,1419,Salary,Nashik City,171353,Active
101420,1420,Savings,Nagpur Main,180540,Active
101421,1421,Current,Nanded Branch,189727,Blocked
101422,1422,Salary,Aurangabad Main,198914,Active
101423,1423,Savings,Latur Branch,208101,Active
101424,1424,Current,Solapur Main,217288,Active
101425,1425,Salary,Mumbai Main,226475,Active
101426,1426,Savings,Pune Central,235662,Inactive
101427,1427,Current,Nashik City,244849,Active
101428,1428,Salary,Nagpur Main,254036,Active
101429,1429,Savings,Nanded Branch,263223,Active
101430,1430,Current,Aurangabad Main,272410,Active
101431,1431,Salary,Latur Branch,281597,Active
101432,1432,Savings,Solapur Main,290784,Active
101433,1433,Current,Mumbai Main,299971,Active
101434,1434,Salary,Pune Central,309158,Active
101435,1435,Savings,Nashik City,318345,Active
101436,1436,Current,Nagpur Main,327532,Active
101437,1437,Salary,Nanded Branch,336719,Active
101438,1438,Savings,Aurangabad Main,345906,Active
101439,1439,Current,Latur Branch,355093,Active
101440,1440,Salary,Solapur Main,364280,Active
101441,1441,Savings,Mumbai Main,373467,Blocked
101442,1442,Current,Pune Central,382654,Active
101443,1443,Salary,Nashik City,391841,Active
101444,1444,Savings,Nagpur Main,401028,Active
101445,1445,Current,Nanded Branch,410215,Active
101446,1446,Salary,Aurangabad Main,419402,Active
101447,1447,Savings,Latur Branch,428589,Active
101448,1448,Current,Solapur Main,437776,Active
101449,1449,Salary,Mumbai Main,446963,Active
101450,1450,Savings,Pune Central,456150,Active
101451,1451,Current,Nashik City,465337,Active
101452,1452,Salary,Nagpur Main,474524,Active
101453,1453,Savings,Nanded Branch,483711,Active
101454,1454,Current,Aurangabad Main,492898,Active
101455,1455,Salary,Latur Branch,7085,Active
101456,1456,Savings,Solapur Main,16272,Inactive
101457,1457,Current,Mumbai Main,25459,Active
101458,1458,Salary,Pune Central,34646,Active
101459,1459,Savings,Nashik City,43833,Active
101460,1460,Current,Nagpur Main,53020,Active
101461,1461,Salary,Nanded Branch,62207,Blocked
101462,1462,Savings,Aurangabad Main,71394,Active
101463,1463,Current,Latur Branch,80581,Active
101464,1464,Salary,Solapur Main,89768,Active
101465,1465,Savings,Mumbai Main,98955,Active
101466,1466,Current,Pune Central,108142,Active
101467,1467,Salary,Nashik City,117329,Active
101468,1468,Savings,Nagpur Main,126516,Active
101469,1469,Current,Nanded Branch,135703,Active
101470,1470,Salary,Aurangabad Main,144890,Active
101471,1471,Savings,Latur Branch,154077,Inactive
101472,1472,Current,Solapur Main,163264,Active
101473,1473,Salary,Mumbai Main,172451,Active
101474,1474,Savings,Pune Central,181638,Active
101475,1475,Current,Nashik City,190825,Active
101476,1476,Salary,Nagpur Main,200012,Active
101477,1477,Savings,Nanded Branch,209199,Active
101478,1478,Current,Aurangabad Main,218386,Active
101479,1479,Salary,Latur Branch,227573,Active
101480,1480,Savings,Solapur Main,236760,Active
101481,1481,Current,Mumbai Main,245947,Blocked
101482,1482,Salary,Pune Central,255134,Active
101483,1483,Savings,Nashik City,264321,Active
101484,1484,Current,Nagpur Main,273508,Active
101485,1485,Salary,Nanded Branch,282695,Active
101486,1486,Savings,Aurangabad Main,291882,Inactive
101487,1487,Current,Latur Branch,301069,Active
101488,1488,Salary,Solapur Main,310256,Active
101489,1489,Savings,Mumbai Main,319443,Active
101490,1490,Current,Pune Central,328630,Active
101491,1491,Salary,Nashik City,337817,Active
101492,1492,Savings,Nagpur Main,347004,Active
101493,1493,Current,Nanded Branch,356191,Active
101494,1494,Salary,Aurangabad Main,365378,Active
101495,1495,Savings,Latur Branch,374565,Active
101496,1496,Current,Solapur Main,383752,Active
101497,1497,Salary,Mumbai Main,392939,Active
101498,1498,Savings,Pune Central,402126,Active
101499,1499,Current,Nashik City,411313,Active
101500,1500,Salary,Nagpur Main,420500,Active
101501,1501,Savings,Nanded Branch,429687,Blocked
101502,1502,Current,Aurangabad Main,438874,Active
101503,1503,Salary,Latur Branch,448061,Active
101504,1504,Savings,Solapur Main,457248,Active
101505,1505,Current,Mumbai Main,466435,Active
101506,1506,Salary,Pune Central,475622,Active
101507,1507,Savings,Nashik City,484809,Active
101508,1508,Current,Nagpur Main,493996,Active
101509,1509,Salary,Nanded Branch,8183,Active
101510,1510,Savings,Aurangabad Main,17370,Active
101511,1511,Current,Latur Branch,26557,Active
101512,1512,Salary,Solapur Main,35744,Active
101513,1513,Savings,Mumbai Main,44931,Active
101514,1514,Current,Pune Central,54118,Active
101515,1515,Salary,Nashik City,63305,Active
101516,1516,Savings,Nagpur Main,72492,Inactive
101517,1517,Current,Nanded Branch,81679,Active
101518,1518,Salary,Aurangabad Main,90866,Active
101519,1519,Savings,Latur Branch,100053,Active
101520,1520,Current,Solapur Main,109240,Active
101521,1521,Salary,Mumbai Main,118427,Blocked
101522,1522,Savings,Pune Central,127614,Active
101523,1523,Current,Nashik City,136801,Active
101524,1524,Salary,Nagpur Main,145988,Active
101525,1525,Savings,Nanded Branch,155175,Active
101526,1526,Current,Aurangabad Main,164362,Active
101527,1527,Salary,Latur Branch,173549,Active
101528,1528,Savings,Solapur Main,182736,Active
101529,1529,Current,Mumbai Main,191923,Active
101530,1530,Salary,Pune Central,201110,Active
101531,1531,Savings,Nashik City,210297,Inactive
101532,1532,Current,Nagpur Main,219484,Active
101533,1533,Salary,Nanded Branch,228671,Active
101534,1534,Savings,Aurangabad Main,237858,Active
101535,1535,Current,Latur Branch,247045,Active
101536,1536,Salary,Solapur Main,256232,Active
101537,1537,Savings,Mumbai Main,265419,Active
101538,1538,Current,Pune Central,274606,Active
101539,1539,Salary,Nashik City,283793,Active
101540,1540,Savings,Nagpur Main,292980,Active
101541,1541,Current,Nanded Branch,302167,Blocked
101542,1542,Salary,Aurangabad Main,311354,Active
101543,1543,Savings,Latur Branch,320541,Active
101544,1544,Current,Solapur Main,329728,Active
101545,1545,Salary,Mumbai Main,338915,Active
101546,1546,Savings,Pune Central,348102,Inactive
101547,1547,Current,Nashik City,357289,Active
101548,1548,Salary,Nagpur Main,366476,Active
101549,1549,Savings,Nanded Branch,375663,Active
101550,1550,Current,Aurangabad Main,384850,Active
101551,1551,Salary,Latur Branch,394037,Active
101552,1552,Savings,Solapur Main,403224,Active
101553,1553,Current,Mumbai Main,412411,Active
101554,1554,Salary,Pune Central,421598,Active
101555,1555,Savings,Nashik City,430785,Active
101556,1556,Current,Nagpur Main,439972,Active
101557,1557,Salary,Nanded Branch,449159,Active
101558,1558,Savings,Aurangabad Main,458346,Active
101559,1559,Current,Latur Branch,467533,Active
101560,1560,Salary,Solapur Main,476720,Active
101561,1561,Savings,Mumbai Main,485907,Blocked
101562,1562,Current,Pune Central,495094,Active
101563,1563,Salary,Nashik City,9281,Active
101564,1564,Savings,Nagpur Main,18468,Active
101565,1565,Current,Nanded Branch,27655,Active
101566,1566,Salary,Aurangabad Main,36842,Active
101567,1567,Savings,Latur Branch,46029,Active
101568,1568,Current,Solapur Main,55216,Active
101569,1569,Salary,Mumbai Main,64403,Active
101570,1570,Savings,Pune Central,73590,Active
101571,1571,Current,Nashik City,82777,Active
101572,1572,Salary,Nagpur Main,91964,Active
101573,1573,Savings,Nanded Branch,101151,Active
101574,1574,Current,Aurangabad Main,110338,Active
101575,1575,Salary,Latur Branch,119525,Active
101576,1576,Savings,Solapur Main,128712,Inactive
101577,1577,Current,Mumbai Main,137899,Active
101578,1578,Salary,Pune Central,147086,Active
101579,1579,Savings,Nashik City,156273,Active
101580,1580,Current,Nagpur Main,165460,Active
101581,1581,Salary,Nanded Branch,174647,Blocked
101582,1582,Savings,Aurangabad Main,183834,Active
101583,1583,Current,Latur Branch,193021,Active
101584,1584,Salary,Solapur Main,202208,Active
101585,1585,Savings,Mumbai Main,211395,Active
101586,1586,Current,Pune Central,220582,Active
101587,1587,Salary,Nashik City,229769,Active
101588,1588,Savings,Nagpur Main,238956,Active
101589,1589,Current,Nanded Branch,248143,Active
101590,1590,Salary,Aurangabad Main,257330,Active
101591,1591,Savings,Latur Branch,266517,Inactive
101592,1592,Current,Solapur Main,275704,Active
101593,1593,Salary,Mumbai Main,284891,Active
101594,1594,Savings,Pune Central,294078,Active
101595,1595,Current,Nashik City,303265,Active
101596,1596,Salary,Nagpur Main,312452,Active
101597,1597,Savings,Nanded Branch,321639,Active
101598,1598,Current,Aurangabad Main,330826,Active
101599,1599,Salary,Latur Branch,340013,Active
101600,1600,Savings,Solapur Main,349200,Active
101601,1601,Current,Mumbai Main,358387,Blocked
101602,1602,Salary,Pune Central,367574,Active
101603,1603,Savings,Nashik City,376761,Active
101604,1604,Current,Nagpur Main,385948,Active
101605,1605,Salary,Nanded Branch,395135,Active
101606,1606,Savings,Aurangabad Main,404322,Inactive
101607,1607,Current,Latur Branch,413509,Active
101608,1608,Salary,Solapur Main,422696,Active
101609,1609,Savings,Mumbai Main,431883,Active
101610,1610,Current,Pune Central,441070,Active
101611,1611,Salary,Nashik City,450257,Active
101612,1612,Savings,Nagpur Main,459444,Active
101613,1613,Current,Nanded Branch,468631,Active
101614,1614,Salary,Aurangabad Main,477818,Active
101615,1615,Savings,Latur Branch,487005,Active
101616,1616,Current,Solapur Main,496192,Active
101617,1617,Salary,Mumbai Main,10379,Active
101618,1618,Savings,Pune Central,19566,Active
101619,1619,Current,Nashik City,28753,Active
101620,1620,Salary,Nagpur Main,37940,Active
101621,1621,Savings,Nanded Branch,47127,Blocked
101622,1622,Current,Aurangabad Main,56314,Active
101623,1623,Salary,Latur Branch,65501,Active
101624,1624,Savings,Solapur Main,74688,Active
101625,1625,Current,Mumbai Main,83875,Active
101626,1626,Salary,Pune Central,93062,Active
101627,1627,Savings,Nashik City,102249,Active
101628,1628,Current,Nagpur Main,111436,Active
101629,1629,Salary,Nanded Branch,120623,Active
101630,1630,Savings,Aurangabad Main,129810,Active
101631,1631,Current,Latur Branch,138997,Active
101632,1632,Salary,Solapur Main,148184,Active
101633,1633,Savings,Mumbai Main,157371,Active
101634,1634,Current,Pune Central,166558,Active
101635,1635,Salary,Nashik City,175745,Active
101636,1636,Savings,Nagpur Main,184932,Inactive
101637,1637,Current,Nanded Branch,194119,Active
101638,1638,Salary,Aurangabad Main,203306,Active
101639,1639,Savings,Latur Branch,212493,Active
101640,1640,Current,Solapur Main,221680,Active
101641,1641,Salary,Mumbai Main,230867,Blocked
101642,1642,Savings,Pune Central,240054,Active
101643,1643,Current,Nashik City,249241,Active
101644,1644,Salary,Nagpur Main,258428,Active
101645,1645,Savings,Nanded Branch,267615,Active
101646,1646,Current,Aurangabad Main,276802,Active
101647,1647,Salary,Latur Branch,285989,Active
101648,1648,Savings,Solapur Main,295176,Active
101649,1649,Current,Mumbai Main,304363,Active
101650,1650,Salary,Pune Central,313550,Active
101651,1651,Savings,Nashik City,322737,Inactive
101652,1652,Current,Nagpur Main,331924,Active
101653,1653,Salary,Nanded Branch,341111,Active
101654,1654,Savings,Aurangabad Main,350298,Active
101655,1655,Current,Latur Branch,359485,Active
101656,1656,Salary,Solapur Main,368672,Active
101657,1657,Savings,Mumbai Main,377859,Active
101658,1658,Current,Pune Central,387046,Active
101659,1659,Salary,Nashik City,396233,Active
101660,1660,Savings,Nagpur Main,405420,Active
101661,1661,Current,Nanded Branch,414607,Blocked
101662,1662,Salary,Aurangabad Main,423794,Active
101663,1663,Savings,Latur Branch,432981,Active
101664,1664,Current,Solapur Main,442168,Active
101665,1665,Salary,Mumbai Main,451355,Active
101666,1666,Savings,Pune Central,460542,Inactive
101667,1667,Current,Nashik City,469729,Active
101668,1668,Salary,Nagpur Main,478916,Active
101669,1669,Savings,Nanded Branch,488103,Active
101670,1670,Current,Aurangabad Main,497290,Active
101671,1671,Salary,Latur Branch,11477,Active
101672,1672,Savings,Solapur Main,20664,Active
101673,1673,Current,Mumbai Main,29851,Active
101674,1674,Salary,Pune Central,39038,Active
101675,1675,Savings,Nashik City,48225,Active
101676,1676,Current,Nagpur Main,57412,Active
101677,1677,Salary,Nanded Branch,66599,Active
101678,1678,Savings,Aurangabad Main,75786,Active
101679,1679,Current,Latur Branch,84973,Active
101680,1680,Salary,Solapur Main,94160,Active
101681,1681,Savings,Mumbai Main,103347,Blocked
101682,1682,Current,Pune Central,112534,Active
101683,1683,Salary,Nashik City,121721,Active
101684,1684,Savings,Nagpur Main,130908,Active
101685,1685,Current,Nanded Branch,140095,Active
101686,1686,Salary,Aurangabad Main,149282,Active
101687,1687,Savings,Latur Branch,158469,Active
101688,1688,Current,Solapur Main,167656,Active
101689,1689,Salary,Mumbai Main,176843,Active
101690,1690,Savings,Pune Central,186030,Active
101691,1691,Current,Nashik City,195217,Active
101692,1692,Salary,Nagpur Main,204404,Active
101693,1693,Savings,Nanded Branch,213591,Active
101694,1694,Current,Aurangabad Main,222778,Active
101695,1695,Salary,Latur Branch,231965,Active
101696,1696,Savings,Solapur Main,241152,Inactive
101697,1697,Current,Mumbai Main,250339,Active
101698,1698,Salary,Pune Central,259526,Active
101699,1699,Savings,Nashik City,268713,Active
101700,1700,Current,Nagpur Main,277900,Active
101701,1701,Salary,Nanded Branch,287087,Blocked
101702,1702,Savings,Aurangabad Main,296274,Active
101703,1703,Current,Latur Branch,305461,Active
101704,1704,Salary,Solapur Main,314648,Active
101705,1705,Savings,Mumbai Main,323835,Active
101706,1706,Current,Pune Central,333022,Active
101707,1707,Salary,Nashik City,342209,Active
101708,1708,Savings,Nagpur Main,351396,Active
101709,1709,Current,Nanded Branch,360583,Active
101710,1710,Salary,Aurangabad Main,369770,Active
101711,1711,Savings,Latur Branch,378957,Inactive
101712,1712,Current,Solapur Main,388144,Active
101713,1713,Salary,Mumbai Main,397331,Active
101714,1714,Savings,Pune Central,406518,Active
101715,1715,Current,Nashik City,415705,Active
101716,1716,Salary,Nagpur Main,424892,Active
101717,1717,Savings,Nanded Branch,434079,Active
101718,1718,Current,Aurangabad Main,443266,Active
101719,1719,Salary,Latur Branch,452453,Active
101720,1720,Savings,Solapur Main,461640,Active
101721,1721,Current,Mumbai Main,470827,Blocked
101722,1722,Salary,Pune Central,480014,Active
101723,1723,Savings,Nashik City,489201,Active
101724,1724,Current,Nagpur Main,498388,Active
101725,1725,Salary,Nanded Branch,12575,Active
101726,1726,Savings,Aurangabad Main,21762,Inactive
101727,1727,Current,Latur Branch,30949,Active
101728,1728,Salary,Solapur Main,40136,Active
101729,1729,Savings,Mumbai Main,49323,Active
101730,1730,Current,Pune Central,58510,Active
101731,1731,Salary,Nashik City,67697,Active
101732,1732,Savings,Nagpur Main,76884,Active
101733,1733,Current,Nanded Branch,86071,Active
101734,1734,Salary,Aurangabad Main,95258,Active
101735,1735,Savings,Latur Branch,104445,Active
101736,1736,Current,Solapur Main,113632,Active
101737,1737,Salary,Mumbai Main,122819,Active
101738,1738,Savings,Pune Central,132006,Active
101739,1739,Current,Nashik City,141193,Active
101740,1740,Salary,Nagpur Main,150380,Active
101741,1741,Savings,Nanded Branch,159567,Blocked
101742,1742,Current,Aurangabad Main,168754,Active
101743,1743,Salary,Latur Branch,177941,Active
101744,1744,Savings,Solapur Main,187128,Active
101745,1745,Current,Mumbai Main,196315,Active
101746,1746,Salary,Pune Central,205502,Active
101747,1747,Savings,Nashik City,214689,Active
101748,1748,Current,Nagpur Main,223876,Active
101749,1749,Salary,Nanded Branch,233063,Active
101750,1750,Savings,Aurangabad Main,242250,Active
101751,1751,Current,Latur Branch,251437,Active
101752,1752,Salary,Solapur Main,260624,Active
101753,1753,Savings,Mumbai Main,269811,Active
101754,1754,Current,Pune Central,278998,Active
101755,1755,Salary,Nashik City,288185,Active
101756,1756,Savings,Nagpur Main,297372,Inactive
101757,1757,Current,Nanded Branch,306559,Active
101758,1758,Salary,Aurangabad Main,315746,Active
101759,1759,Savings,Latur Branch,324933,Active
101760,1760,Current,Solapur Main,334120,Active
101761,1761,Salary,Mumbai Main,343307,Blocked
101762,1762,Savings,Pune Central,352494,Active
101763,1763,Current,Nashik City,361681,Active
101764,1764,Salary,Nagpur Main,370868,Active
101765,1765,Savings,Nanded Branch,380055,Active
101766,1766,Current,Aurangabad Main,389242,Active
101767,1767,Salary,Latur Branch,398429,Active
101768,1768,Savings,Solapur Main,407616,Active
101769,1769,Current,Mumbai Main,416803,Active
101770,1770,Salary,Pune Central,425990,Active
101771,1771,Savings,Nashik City,435177,Inactive
101772,1772,Current,Nagpur Main,444364,Active
101773,1773,Salary,Nanded Branch,453551,Active
101774,1774,Savings,Aurangabad Main,462738,Active
101775,1775,Current,Latur Branch,471925,Active
101776,1776,Salary,Solapur Main,481112,Active
101777,1777,Savings,Mumbai Main,490299,Active
101778,1778,Current,Pune Central,499486,Active
101779,1779,Salary,Nashik City,13673,Active
101780,1780,Savings,Nagpur Main,22860,Active
101781,1781,Current,Nanded Branch,32047,Blocked
101782,1782,Salary,Aurangabad Main,41234,Active
101783,1783,Savings,Latur Branch,50421,Active
101784,1784,Current,Solapur Main,59608,Active
101785,1785,Salary,Mumbai Main,68795,Active
101786,1786,Savings,Pune Central,77982,Inactive
101787,1787,Current,Nashik City,87169,Active
101788,1788,Salary,Nagpur Main,96356,Active
101789,1789,Savings,Nanded Branch,105543,Active
101790,1790,Current,Aurangabad Main,114730,Active
101791,1791,Salary,Latur Branch,123917,Active
101792,1792,Savings,Solapur Main,133104,Active
101793,1793,Current,Mumbai Main,142291,Active
101794,1794,Salary,Pune Central,151478,Active
101795,1795,Savings,Nashik City,160665,Active
101796,1796,Current,Nagpur Main,169852,Active
101797,1797,Salary,Nanded Branch,179039,Active
101798,1798,Savings,Aurangabad Main,188226,Active
101799,1799,Current,Latur Branch,197413,Active
101800,1800,Salary,Solapur Main,206600,Active
101801,1801,Savings,Mumbai Main,215787,Blocked
101802,1802,Current,Pune Central,224974,Active
101803,1803,Salary,Nashik City,234161,Active
101804,1804,Savings,Nagpur Main,243348,Active
101805,1805,Current,Nanded Branch,252535,Active
101806,1806,Salary,Aurangabad Main,261722,Active
101807,1807,Savings,Latur Branch,270909,Active
101808,1808,Current,Solapur Main,280096,Active
101809,1809,Salary,Mumbai Main,289283,Active
101810,1810,Savings,Pune Central,298470,Active
101811,1811,Current,Nashik City,307657,Active
101812,1812,Salary,Nagpur Main,316844,Active
101813,1813,Savings,Nanded Branch,326031,Active
101814,1814,Current,Aurangabad Main,335218,Active
101815,1815,Salary,Latur Branch,344405,Active
101816,1816,Savings,Solapur Main,353592,Inactive
101817,1817,Current,Mumbai Main,362779,Active
101818,1818,Salary,Pune Central,371966,Active
101819,1819,Savings,Nashik City,381153,Active
101820,1820,Current,Nagpur Main,390340,Active
101821,1821,Salary,Nanded Branch,399527,Blocked
101822,1822,Savings,Aurangabad Main,408714,Active
101823,1823,Current,Latur Branch,417901,Active
101824,1824,Salary,Solapur Main,427088,Active
101825,1825,Savings,Mumbai Main,436275,Active
101826,1826,Current,Pune Central,445462,Active
101827,1827,Salary,Nashik City,454649,Active
101828,1828,Savings,Nagpur Main,463836,Active
101829,1829,Current,Nanded Branch,473023,Active
101830,1830,Salary,Aurangabad Main,482210,Active
101831,1831,Savings,Latur Branch,491397,Inactive
101832,1832,Current,Solapur Main,5584,Active
101833,1833,Salary,Mumbai Main,14771,Active
101834,1834,Savings,Pune Central,23958,Active
101835,1835,Current,Nashik City,33145,Active
101836,1836,Salary,Nagpur Main,42332,Active
101837,1837,Savings,Nanded Branch,51519,Active
101838,1838,Current,Aurangabad Main,60706,Active
101839,1839,Salary,Latur Branch,69893,Active
101840,1840,Savings,Solapur Main,79080,Active
101841,1841,Current,Mumbai Main,88267,Blocked
101842,1842,Salary,Pune Central,97454,Active
101843,1843,Savings,Nashik City,106641,Active
101844,1844,Current,Nagpur Main,115828,Active
101845,1845,Salary,Nanded Branch,125015,Active
